!!SBtab TableID='Parameter' TableType='Quantity' TableName='Parameter'						
!QuantityType	!Reaction	!Compound	!Mode	!Unit	!Reaction:Identifiers:kegg.reaction	!Compound:Identifiers:kegg.compound
product catalytic rate constant	R_ampSYN		106.5	1/s		
product catalytic rate constant	R_PHETA1		289.2	1/s	R00694	
product catalytic rate constant	R_ORNt3m		201.2	1/s		
product catalytic rate constant	R_CYOOm		5.848	1/s	R00081	
product catalytic rate constant	R_IGPS		2.466	1/s	R03508	
product catalytic rate constant	R_ATPS3m		308.5	1/s		
product catalytic rate constant	R_PDHm		119.1	1/s	R00209	
product catalytic rate constant	R_RPE		2291	1/s	R01529	
product catalytic rate constant	R_THRS		7.358	1/s	R01466	
product catalytic rate constant	R_ETOHtm		29.33	1/s	R00754	
product catalytic rate constant	R_P5CR		355	1/s		
product catalytic rate constant	R_RPI		6165	1/s	R01056	
product catalytic rate constant	R_THRA		1354	1/s	R00751	
product catalytic rate constant	R_ACS		20.33	1/s	R00235	
product catalytic rate constant	R_NADHKm		139	1/s	R00105	
product catalytic rate constant	R_IPPS		112.2	1/s	R01213	
product catalytic rate constant	R_dgmpSYN		288	1/s		
product catalytic rate constant	R_CITtcm		201.4	1/s		
product catalytic rate constant	R_CSc		627.1	1/s	R00351	
product catalytic rate constant	R_ILETA		252.1	1/s	R02199	
product catalytic rate constant	R_PGM		73.86	1/s	R01518	
product catalytic rate constant	R_PGL		178.7	1/s	R02035	
product catalytic rate constant	R_PGK		500.2	1/s	R01512	
product catalytic rate constant	R_eleak		382.6	1/s		
product catalytic rate constant	R_PGI		217.2	1/s		
product catalytic rate constant	R_GLNt2m		186.5	1/s		
product catalytic rate constant	R_ADK1m		203.7	1/s		
product catalytic rate constant	R_ORNTACim		201	1/s		
product catalytic rate constant	R_PC		36.05	1/s	R00344	
product catalytic rate constant	R_SACCD1		806.6	1/s	R02315	
product catalytic rate constant	R_TRPS1		201.2	1/s		
product catalytic rate constant	R_ACt2r		187.6	1/s		
product catalytic rate constant	R_ALATA_L		17.23	1/s	R00258	
product catalytic rate constant	R_ATPS		99.53	1/s		
product catalytic rate constant	R_ATPM		94.62	1/s		
product catalytic rate constant	R_ACtm		256.4	1/s		
product catalytic rate constant	R_ACOTAim		1.579	1/s	R02283	
product catalytic rate constant	R_3MOPtm		198.6	1/s		
product catalytic rate constant	R_pcSYN		73.96	1/s		
product catalytic rate constant	R_PAPSR		113.1	1/s		
product catalytic rate constant	R_FBP		17.89	1/s	R00762	
product catalytic rate constant	R_ACHBSm		289.6	1/s	R08648	
product catalytic rate constant	R_eleakm		384.3	1/s		
product catalytic rate constant	R_ASPKi		60.23	1/s	R00480	
product catalytic rate constant	R_cmpSYN		121.9	1/s		
product catalytic rate constant	R_GLUDym		110.2	1/s		
product catalytic rate constant	R_IGPDH		163.7	1/s	R03457	
product catalytic rate constant	R_CO2tm		294.8	1/s		
product catalytic rate constant	R_OXAGm		201.4	1/s		
product catalytic rate constant	R_G3PDm		312	1/s		
product catalytic rate constant	R_13GS		0.7273	1/s	R03118	
product catalytic rate constant	R_HCITS		0.9344	1/s	R00271	
product catalytic rate constant	R_DHAD1m		202.7	1/s	R04441	
product catalytic rate constant	R_HCO3Em		127.8	1/s		
product catalytic rate constant	R_FBA		155	1/s	R01070	
product catalytic rate constant	R_SHKK		35.05	1/s	R02412	
product catalytic rate constant	R_THRD_Lm		128	1/s		
product catalytic rate constant	R_SHK3D		4440	1/s	R02413	
product catalytic rate constant	R_GAAtm		203.9	1/s		
product catalytic rate constant	R_triglycSYN		252.8	1/s		
product catalytic rate constant	R_MALtm		224.4	1/s		
product catalytic rate constant	R_IG3PS		103.2	1/s	R04558	
product catalytic rate constant	R_TRE6PP		9.377	1/s	R02778	
product catalytic rate constant	R_ETOHt		219.3	1/s	R00754	
product catalytic rate constant	R_GLUDy		87.56	1/s		
product catalytic rate constant	R_FUMm		156	1/s	R01082	
product catalytic rate constant	R_HCITtm		202	1/s		
product catalytic rate constant	R_HCO3E		118.4	1/s		
product catalytic rate constant	R_SUCCtm		37.11	1/s	R00405	
product catalytic rate constant	R_H2Otm		200	1/s		
product catalytic rate constant	R_PYRt2m		223.5	1/s		
product catalytic rate constant	R_ptd1inoSYN		162.3	1/s		
product catalytic rate constant	R_EX_glyc_e		453	1/s	R00197	
product catalytic rate constant	R_HISTD		18.17	1/s	R01158	
product catalytic rate constant	R_PRAMPC		8.274	1/s	R04037	
product catalytic rate constant	R_ALCD2x		156.3	1/s	R00754	
product catalytic rate constant	R_CSm		160.3	1/s		
product catalytic rate constant	R_G5SADr		128.5	1/s		
product catalytic rate constant	R_umpSYN		103.7	1/s		
product catalytic rate constant	R_ASPTAm		195.6	1/s	R00355	
product catalytic rate constant	R_GLXtm		167.7	1/s		
product catalytic rate constant	R_PPND2		168.2	1/s	R01730	
product catalytic rate constant	R_MCITDm		201.9	1/s	R03444	
product catalytic rate constant	R_GLUDxi		96.43	1/s		
product catalytic rate constant	R_CITtam		201.8	1/s		
product catalytic rate constant	R_GLUt2m		175.1	1/s		
product catalytic rate constant	R_CBPS		573.5	1/s	R00575	
product catalytic rate constant	R_GLUSxm		270.5	1/s	R00093	
product catalytic rate constant	R_PYRDC		126.4	1/s	R00224	
product catalytic rate constant	R_ICDHxm		42.4	1/s	R00709	
product catalytic rate constant	R_3MOBtm		197.3	1/s		
product catalytic rate constant	R_FTHFL		6.136	1/s	R00943	
product catalytic rate constant	R_CYOR_u6m		202.8	1/s		
product catalytic rate constant	R_ALCD2y		140.3	1/s	R00711	
product catalytic rate constant	R_paSYN		253.4	1/s		
product catalytic rate constant	R_psSYN		200.4	1/s		
product catalytic rate constant	R_EX_pyr_e		409	1/s	R00197	
product catalytic rate constant	R_PSERT		94.25	1/s	R04173	
product catalytic rate constant	R_EX_h_e		352.2	1/s	R00197	
product catalytic rate constant	R_G5SD		517.1	1/s	R03313	
product catalytic rate constant	R_GLYK		1659	1/s	R00847	
product catalytic rate constant	R_ANS		96.06	1/s	R00986	
product catalytic rate constant	R_LEUTA		251.3	1/s	R01090	
product catalytic rate constant	R_HSTPT		0.6283	1/s	R03243	
product catalytic rate constant	R_NADHK		158.4	1/s	R00105	
product catalytic rate constant	R_O2t		207.2	1/s		
product catalytic rate constant	R_ALCD2m		130.6	1/s	R00754	
product catalytic rate constant	R_O2tm		202.9	1/s		
product catalytic rate constant	R_TALA		178.4	1/s		
product catalytic rate constant	R_HISTP		846.8	1/s	R03013	
product catalytic rate constant	R_H2St		228.1	1/s		
product catalytic rate constant	R_EX_glc_D_e		328.9	1/s	R00197	
product catalytic rate constant	R_h_exportm		475.6	1/s	R00197	
product catalytic rate constant	R_EX_co2_e		416.2	1/s	R00197	
product catalytic rate constant	R_h_exportc		383.5	1/s	R00197	
product catalytic rate constant	R_PSCVTi		20.67	1/s	R03460	
product catalytic rate constant	R_GLU5K		41.07	1/s	R00239	
product catalytic rate constant	R_2OXOADPtim		130.4	1/s	R01939	
product catalytic rate constant	R_AGPRim		200.8	1/s	R03443	
product catalytic rate constant	R_ACONT		119.9	1/s	R01324	
product catalytic rate constant	R_HEX1		165	1/s		
product catalytic rate constant	R_EX_ac_e		384.4	1/s	R00197	
product catalytic rate constant	R_PPNDH		388.3	1/s	R01373	
product catalytic rate constant	R_GLCP		363.2	1/s		
product catalytic rate constant	R_NADKm		138.8	1/s	R00104	
product catalytic rate constant	R_PFK		104.8	1/s	R00756	
product catalytic rate constant	R_HICITDm		139.8	1/s		
product catalytic rate constant	R_dampSYN		287.9	1/s		
product catalytic rate constant	R_EX_h2o_e		200	1/s	R00197	
product catalytic rate constant	R_NH4t		242.3	1/s		
product catalytic rate constant	R_ergstSYN		234.4	1/s		
product catalytic rate constant	R_SBP		85.97	1/s	R01845	
product catalytic rate constant	R_EX_h2s_e		415.2	1/s	R00197	
product catalytic rate constant	R_AGTm		69.76	1/s	R00369	
product catalytic rate constant	R_ME1m		191	1/s	R00214	
product catalytic rate constant	R_ALDD2xm		111.6	1/s		
product catalytic rate constant	R_HACNHm		201.9	1/s	R04371	
product catalytic rate constant	R_ACONTm		191.3	1/s	R01324	
product catalytic rate constant	R_DDPA		29.65	1/s	R01826	
product catalytic rate constant	R_SUCFUMtm		212.1	1/s		
product catalytic rate constant	R_ALAt2m		256.7	1/s		
product catalytic rate constant	R_ACLSm		274.2	1/s	R00006	
product catalytic rate constant	R_ICDHy		37.89	1/s	R00267	
product catalytic rate constant	R_NADH2_u6cm		235.3	1/s		
product catalytic rate constant	R_TREt2		217.1	1/s		
product catalytic rate constant	R_UMPK		103.3	1/s	R00158	
product catalytic rate constant	R_mannanSYN		139.6	1/s		
product catalytic rate constant	R_AASAD1		200.8	1/s		
product catalytic rate constant	R_ACOAHm		80.46	1/s	R00227	
product catalytic rate constant	R_PSP_L		156.8	1/s	R00582	
product catalytic rate constant	R_HSK		33.15	1/s	R01771	
product catalytic rate constant	R_GLCS2		102.9	1/s		
product catalytic rate constant	R_MTHFR3		471.9	1/s	R01224	
product catalytic rate constant	R_EX_tre_e		317.3	1/s	R00197	
product catalytic rate constant	R_aicarSYN		150.4	1/s		
product catalytic rate constant	R_AKGDam		238	1/s	R01197	
product catalytic rate constant	R_TPI		8887	1/s	R01015	
product catalytic rate constant	R_ARGSSr		81.29	1/s	R01954	
product catalytic rate constant	R_PYRt2		177.7	1/s		
product catalytic rate constant	R_NH4tm		179.3	1/s		
product catalytic rate constant	R_CITttm		246.8	1/s		
product catalytic rate constant	R_gmpSYN		0.4366	1/s	R01231	
product catalytic rate constant	R_CYSTGL		90.05	1/s		
product catalytic rate constant	R_ASPTA		202.2	1/s	R00355	
product catalytic rate constant	R_CHORM		4555	1/s	R01715	
product catalytic rate constant	R_CYSTS		13.59	1/s	R01290	
product catalytic rate constant	R_ALDD2ym		111.7	1/s	R00711	
product catalytic rate constant	R_MTHFD		159.8	1/s		
product catalytic rate constant	R_MTHFC		263.5	1/s	R01655	
product catalytic rate constant	R_NDPK2		527.6	1/s	R00156	
product catalytic rate constant	R_ACALDtm		208.3	1/s		
product catalytic rate constant	R_PPCK		574.4	1/s	R00341	
product catalytic rate constant	R_G3PD1ir		5533	1/s	R00842	
product catalytic rate constant	R_EX_nh4_e		286.5	1/s		
product catalytic rate constant	R_ASNS1		3.036	1/s	R00578	
product catalytic rate constant	R_ARGSL		260.7	1/s	R01086	
product catalytic rate constant	R_THRt2m		200.2	1/s		
product catalytic rate constant	R_ATPtm_H		198.9	1/s		
product catalytic rate constant	R_TRE6PS		137.6	1/s		
product catalytic rate constant	R_MALS		114.9	1/s	R00472	
product catalytic rate constant	R_MDH		872.8	1/s	R00342	
product catalytic rate constant	R_KARA1im		290.7	1/s		
product catalytic rate constant	R_METS		13.12	1/s	R00946	
product catalytic rate constant	R_MDHm		165.8	1/s	R00342	
product catalytic rate constant	R_PYK		469.5	1/s	R00200	
product catalytic rate constant	R_PIt2m		182.9	1/s		
product catalytic rate constant	R_CHORS		180.3	1/s	R01714	
product catalytic rate constant	R_PPA		97.03	1/s		
product catalytic rate constant	R_AATA		201.2	1/s	R01939	
product catalytic rate constant	R_PRAIi		47.81	1/s	R03509	
product catalytic rate constant	R_PGMT		200.1	1/s		
product catalytic rate constant	R_NADH2_u6m		263.8	1/s		
product catalytic rate constant	R_ALATA_Lm		142.6	1/s	R00258	
product catalytic rate constant	R_ENO		146.9	1/s	R00658	
product catalytic rate constant	R_PIt2r		193.7	1/s		
product catalytic rate constant	R_ATPPRT		68.91	1/s	R01071	
product catalytic rate constant	R_2OBUTtm		201.4	1/s	R08648	
product catalytic rate constant	R_GLYt2m		238.4	1/s		
product catalytic rate constant	R_KARA2im		289.6	1/s		
product catalytic rate constant	R_TYRTA		275.2	1/s	R00734	
product catalytic rate constant	R_dcmpSYN		287.9	1/s		
product catalytic rate constant	R_SACCD2		41.41	1/s	R00715	
product catalytic rate constant	R_SUCOAS1m		205.4	1/s	R00405	
product catalytic rate constant	R_GLNS		144.1	1/s		
product catalytic rate constant	R_EX_succ_e		324.9	1/s	R00197	
product catalytic rate constant	R_zymstSYN		128.9	1/s		
product catalytic rate constant	R_GND		98.53	1/s	R01528	
product catalytic rate constant	R_PHETA1pyr		503.3	1/s	R00694	
product catalytic rate constant	R_ICDHym		131	1/s	R00267	
product catalytic rate constant	R_PRATPP		90.07	1/s	R04035	
product catalytic rate constant	R_SULR		125	1/s		
product catalytic rate constant	R_G3PT		143.6	1/s	R00841	
product catalytic rate constant	R_GLCt1		214.9	1/s		
product catalytic rate constant	R_EX_so4_e		299.9	1/s	R00197	
product catalytic rate constant	R_SUCD2_u6m		174.1	1/s		
product catalytic rate constant	R_GALU		443.9	1/s	R00289	
product catalytic rate constant	R_ACSm		203.7	1/s	R00235	
product catalytic rate constant	R_AHSERL2		71.44	1/s	R01287	
standard chemical potential		M_10fthf_c	1.399	kJ/mol		C00234
standard chemical potential		M_13BDglcn_c	-0.4258	kJ/mol		C00965
standard chemical potential		M_13dpg_c	3.987	kJ/mol		C00236
standard chemical potential		M_1pyr5c_c	8.115	kJ/mol		C03912
standard chemical potential		M_23dhmb_m	1.691	kJ/mol		C04272
standard chemical potential		M_23dhmp_m	-3.326	kJ/mol		C06007
standard chemical potential		M_2ahbut_m	-3.23	kJ/mol		C06006
standard chemical potential		M_2cpr5p_c	6.818	kJ/mol		C01302
standard chemical potential		M_2dda7p_c	7.229	kJ/mol		C04691
standard chemical potential		M_2ippm_c	-0.1791	kJ/mol		C02631
standard chemical potential		M_2obut_c	-2.01	kJ/mol		C00109
standard chemical potential		M_2obut_m	-1.955	kJ/mol		C00109
standard chemical potential		M_2oxoadp_c	-10.15	kJ/mol		C00322
standard chemical potential		M_2oxoadp_m	-9.934	kJ/mol		C00322
standard chemical potential		M_2pg_c	-0.4964	kJ/mol		C00631
standard chemical potential		M_34hpp_c	-1.965	kJ/mol		C01179
standard chemical potential		M_3c2hmp_c	-0.1254	kJ/mol		C04411
standard chemical potential		M_3c3hmp_c	-0.2329	kJ/mol		C02504
standard chemical potential		M_3c4mop_c	-3.296	kJ/mol		C04236
standard chemical potential		M_3dhq_c	3.658	kJ/mol		C00944
standard chemical potential		M_3dhsk_c	2.124	kJ/mol		C02637
standard chemical potential		M_3ig3p_c	3.68	kJ/mol		C03506
standard chemical potential		M_3mob_c	1.9	kJ/mol		C00141
standard chemical potential		M_3mob_m	1.795	kJ/mol		C00141
standard chemical potential		M_3mop_c	-6.466	kJ/mol		C00671
standard chemical potential		M_3mop_m	-6.523	kJ/mol		C00671
standard chemical potential		M_3pg_c	-12.14	kJ/mol		C00197
standard chemical potential		M_3php_c	-25.62	kJ/mol		C03232
standard chemical potential		M_3psme_c	3.166	kJ/mol		C01269
standard chemical potential		M_4mop_c	-1.664	kJ/mol		C00233
standard chemical potential		M_4pasp_c	13.8	kJ/mol		C03082
standard chemical potential		M_5mthf_c	-3.548	kJ/mol		C00440
standard chemical potential		M_6pgc_c	5.529	kJ/mol		C00345
standard chemical potential		M_6pgl_c	6.582	kJ/mol		C01236
standard chemical potential		M_L2aadp6sa_c	-9.134	kJ/mol		C04076
standard chemical potential		M_L2aadp_c	-4.137	kJ/mol		C00956
standard chemical potential		M_ac_c	1.015	kJ/mol		C00033
standard chemical potential		M_ac_e	1.519	kJ/mol		C00033
standard chemical potential		M_ac_m	2.968	kJ/mol		C00033
standard chemical potential		M_acald_c	2.131	kJ/mol		C00084
standard chemical potential		M_acald_e	2.058	kJ/mol		C00084
standard chemical potential		M_acald_m	2.452	kJ/mol		C00084
standard chemical potential		M_accoa_c	-3.276	kJ/mol		C00024
standard chemical potential		M_accoa_m	0.3592	kJ/mol		C00024
standard chemical potential		M_acg5p_m	2.659	kJ/mol		C04133
standard chemical potential		M_acg5sa_m	1.493	kJ/mol		C01250
standard chemical potential		M_acglu_m	-0.07887	kJ/mol		C00624
standard chemical potential		M_achms_c	-6.03	kJ/mol		C01077
standard chemical potential		M_acorn_m	-4.073	kJ/mol		C00437
standard chemical potential		M_adp_c	2.48	kJ/mol		C00008
standard chemical potential		M_adp_m	0.08428	kJ/mol		C00008
standard chemical potential		M_aicar_c	7.051	kJ/mol		C04677
standard chemical potential		M_akg_c	0.4888	kJ/mol		C00026
standard chemical potential		M_akg_m	4.509	kJ/mol		C00026
standard chemical potential		M_ala_L_c	-0.9672	kJ/mol		C00041
standard chemical potential		M_ala_L_m	0.9959	kJ/mol		C00041
standard chemical potential		M_alac_S_m	1.738	kJ/mol		C00900
standard chemical potential		M_amp_c	4.975	kJ/mol		C00020
standard chemical potential		M_amp_m	-0.3015	kJ/mol		C00020
standard chemical potential		M_anth_c	4.425	kJ/mol		C00108
standard chemical potential		M_aps_c	6.863	kJ/mol		C00224
standard chemical potential		M_arg_L_c	1.125	kJ/mol		C00062
standard chemical potential		M_argsuc_c	6.193	kJ/mol		C03406
standard chemical potential		M_asn_L_c	9.539	kJ/mol		C00152
standard chemical potential		M_asp_L_c	7.194	kJ/mol		C00049
standard chemical potential		M_asp_L_m	6.937	kJ/mol		C00049
standard chemical potential		M_aspsa_c	8.434	kJ/mol		C00441
standard chemical potential		M_atp_c	2.553	kJ/mol		C00002
standard chemical potential		M_atp_m	0.2172	kJ/mol		C00002
standard chemical potential		M_b124tc_m	-7.477	kJ/mol		C04002
standard chemical potential		M_cbp_c	3.216	kJ/mol		C00169
standard chemical potential		M_chor_c	1.862	kJ/mol		C00251
standard chemical potential		M_cit_c	6.515	kJ/mol		C00158
standard chemical potential		M_cit_m	8.27	kJ/mol		C00158
standard chemical potential		M_citr_L_c	3.587	kJ/mol		C00327
standard chemical potential		M_cmp_c	8.042	kJ/mol		C00055
standard chemical potential		M_co2_c	-0.04062	kJ/mol		C00011
standard chemical potential		M_co2_e	1.009	kJ/mol		C00011
standard chemical potential		M_co2_m	3.012	kJ/mol		C00011
standard chemical potential		M_coa_c	3.276	kJ/mol		C00010
standard chemical potential		M_coa_m	-1.155	kJ/mol		C00010
standard chemical potential		M_cys_L_c	-6.197	kJ/mol		C00097
standard chemical potential		M_cyst_L_c	-6.115	kJ/mol		C02291
standard chemical potential		M_damp_c	4.873	kJ/mol		C00360
standard chemical potential		M_dcmp_c	7.939	kJ/mol		C00239
standard chemical potential		M_dgmp_c	-0.7589	kJ/mol		C00362
standard chemical potential		M_dhap_c	4.145	kJ/mol		C00111
standard chemical potential		M_dtmp_c	-0.3948	kJ/mol		C00364
standard chemical potential		M_e4p_c	7.071	kJ/mol		C00279
standard chemical potential		M_eig3p_c	-2.34	kJ/mol		C04666
standard chemical potential		M_ergst_c	-22.93	kJ/mol		C01694
standard chemical potential		M_etoh_c	1.907	kJ/mol		C00469
standard chemical potential		M_etoh_e	1.184	kJ/mol		C00469
standard chemical potential		M_etoh_m	3.029	kJ/mol		C00469
standard chemical potential		M_f6p_c	5.628	kJ/mol		C00085
standard chemical potential		M_fdp_c	7.73	kJ/mol		C00354
standard chemical potential		M_ficytc_m	-0.207	kJ/mol		C00125
standard chemical potential		M_focytc_m	0.207	kJ/mol		C00126
standard chemical potential		M_for_c	1.846	kJ/mol		C00058
standard chemical potential		M_fum_c	4.234	kJ/mol		C00122
standard chemical potential		M_fum_m	3.514	kJ/mol		C00122
standard chemical potential		M_g1p_c	4.976	kJ/mol		C00103
standard chemical potential		M_g3p_c	4.142	kJ/mol		C00118
standard chemical potential		M_g6p_c	4.98	kJ/mol		C00668
standard chemical potential		M_glc_D_c	3.083	kJ/mol		C00031
standard chemical potential		M_glc_D_e	2.518	kJ/mol		C00031
standard chemical potential		M_gln_L_c	8.748	kJ/mol		C00064
standard chemical potential		M_gln_L_m	8.198	kJ/mol		C00064
standard chemical potential		M_glu5p_c	12	kJ/mol		C03287
standard chemical potential		M_glu5sa_c	8.063	kJ/mol		C01165
standard chemical potential		M_glu_L_c	6.436	kJ/mol		C00025
standard chemical potential		M_glu_L_m	6.385	kJ/mol		C00025
standard chemical potential		M_glx_c	5.575	kJ/mol		C00048
standard chemical potential		M_glx_m	4.189	kJ/mol		C00048
standard chemical potential		M_gly_c	4.655	kJ/mol		C00037
standard chemical potential		M_gly_m	6.037	kJ/mol		C00037
standard chemical potential		M_glyc3p_c	-1.893	kJ/mol		C00093
standard chemical potential		M_glyc_c	-1.164	kJ/mol		C00116
standard chemical potential		M_glyc_e	0.4659	kJ/mol		C00116
standard chemical potential		M_glycogen_c	3.232	kJ/mol		C00182
standard chemical potential		M_gmp_c	-0.659	kJ/mol		C00144
standard chemical potential		M_h2o_c	0	kJ/mol		C00001
standard chemical potential		M_h2o_e	0	kJ/mol		C00001
standard chemical potential		M_h2o_m	0	kJ/mol		C00001
standard chemical potential		M_h2s_c	-0.00732	kJ/mol		C00283
standard chemical potential		M_h2s_e	1.025	kJ/mol		C00283
standard chemical potential		M_h_c	1.534	kJ/mol		C00080
standard chemical potential		M_h_e	2.08	kJ/mol		C00080
standard chemical potential		M_h_m	0.1535	kJ/mol		C00080
standard chemical potential		M_hcit_c	-7.63	kJ/mol		C01251
standard chemical potential		M_hcit_m	-7.552	kJ/mol		C01251
standard chemical potential		M_hco3_c	-0.7537	kJ/mol		C00288
standard chemical potential		M_hco3_m	4.394	kJ/mol		C00288
standard chemical potential		M_hcys_L_c	-4.882	kJ/mol		C00155
standard chemical potential		M_hcyt_c	-1.612	kJ/mol		C00080
standard chemical potential		M_hicit_m	-7.404	kJ/mol		C05662
standard chemical potential		M_his_L_c	-8.24	kJ/mol		C00135
standard chemical potential		M_hisp_c	-8.282	kJ/mol		C01100
standard chemical potential		M_histd_c	-4.376	kJ/mol		C00860
standard chemical potential		M_hom_L_c	-0.717	kJ/mol		C00263
standard chemical potential		M_icit_c	6.241	kJ/mol		C00311
standard chemical potential		M_icit_m	7.919	kJ/mol		C00311
standard chemical potential		M_ile_L_c	-4.766	kJ/mol		C00407
standard chemical potential		M_imacp_c	-1.564	kJ/mol		C01267
standard chemical potential		M_leu_L_c	3.039	kJ/mol		C00123
standard chemical potential		M_lys_L_c	-0.3601	kJ/mol		C00047
standard chemical potential		M_mal_L_c	-0.09635	kJ/mol		C00149
standard chemical potential		M_mal_L_m	1.561	kJ/mol		C00149
standard chemical potential		M_mannan_c	3.215	kJ/mol		C00464
standard chemical potential		M_met_L_c	-14.81	kJ/mol		C00073
standard chemical potential		M_methf_c	0.1556	kJ/mol		C00445
standard chemical potential		M_mlthf_c	-1.655	kJ/mol		C00143
standard chemical potential		M_nad_c	-1.498	kJ/mol		C00003
standard chemical potential		M_nad_m	-1.077	kJ/mol		C00003
standard chemical potential		M_nadh_c	-0.5607	kJ/mol		C00004
standard chemical potential		M_nadh_m	-0.1544	kJ/mol		C00004
standard chemical potential		M_nadp_c	1.221	kJ/mol		C00006
standard chemical potential		M_nadp_m	0.1483	kJ/mol		C00006
standard chemical potential		M_nadph_c	0.8381	kJ/mol		C00005
standard chemical potential		M_nadph_m	1.083	kJ/mol		C00005
standard chemical potential		M_nh4_c	4.913	kJ/mol		C00014
standard chemical potential		M_nh4_e	3.403	kJ/mol		C00014
standard chemical potential		M_nh4_m	4.054	kJ/mol		C00014
standard chemical potential		M_o2_c	2.527	kJ/mol		C00007
standard chemical potential		M_o2_e	2.25	kJ/mol		C00007
standard chemical potential		M_o2_m	2.642	kJ/mol		C00007
standard chemical potential		M_oaa_c	1.364	kJ/mol		C00036
standard chemical potential		M_oaa_m	3.904	kJ/mol		C00036
standard chemical potential		M_orn_c	2.491	kJ/mol		C00077
standard chemical potential		M_orn_m	2.443	kJ/mol		C00077
standard chemical potential		M_oxag_m	-7.149	kJ/mol		C05533
standard chemical potential		M_pa_SC_c	-7.339	kJ/mol		C00416
standard chemical potential		M_pap_c	6.923	kJ/mol		C00054
standard chemical potential		M_paps_c	4.03	kJ/mol		C00053
standard chemical potential		M_pc_SC_c	-40.89	kJ/mol		C00157
standard chemical potential		M_pe_SC_c	-22.28	kJ/mol		C00350
standard chemical potential		M_pep_c	1.055	kJ/mol		C00074
standard chemical potential		M_phe_L_c	-12.82	kJ/mol		C00079
standard chemical potential		M_phom_c	1.747	kJ/mol		C01102
standard chemical potential		M_phpyr_c	-1.716	kJ/mol		C00166
standard chemical potential		M_pi_c	1.892	kJ/mol		C00009
standard chemical potential		M_pi_e	1.693	kJ/mol		C00009
standard chemical potential		M_pi_m	2.309	kJ/mol		C00009
standard chemical potential		M_pphn_c	-3.061	kJ/mol		C00254
standard chemical potential		M_ppi_c	3.797	kJ/mol		C00013
standard chemical potential		M_ppi_m	2.226	kJ/mol		C00013
standard chemical potential		M_pran_c	8.431	kJ/mol		C04302
standard chemical potential		M_prbamp_c	10.32	kJ/mol		C02741
standard chemical potential		M_prbatp_c	12.83	kJ/mol		C02739
standard chemical potential		M_prfp_c	1.51	kJ/mol		C04896
standard chemical potential		M_prlp_c	1.571	kJ/mol		C04916
standard chemical potential		M_pro_L_c	8.902	kJ/mol		C00148
standard chemical potential		M_prpp_c	5.737	kJ/mol		C00119
standard chemical potential		M_ps_SC_c	-23.88	kJ/mol		C02737
standard chemical potential		M_pser_L_c	-14.48	kJ/mol		C01005
standard chemical potential		M_ptd1ino_SC_c	-7.179	kJ/mol		C01194
standard chemical potential		M_pyr_c	0.1907	kJ/mol		C00022
standard chemical potential		M_pyr_e	1.121	kJ/mol		C00022
standard chemical potential		M_pyr_m	2.766	kJ/mol		C00022
standard chemical potential		M_q6_m	0.6246	kJ/mol		C17568
standard chemical potential		M_q6h2_m	-0.6246	kJ/mol		C00390
standard chemical potential		M_r5p_c	8.328	kJ/mol		C00117
standard chemical potential		M_ru5p_D_c	3.163	kJ/mol		C00199
standard chemical potential		M_s17bp_c	9.576	kJ/mol		C00447
standard chemical potential		M_s7p_c	9.786	kJ/mol		C05382
standard chemical potential		M_saccrp_L_c	-6.257	kJ/mol		C00449
standard chemical potential		M_ser_L_c	-12.93	kJ/mol		C00065
standard chemical potential		M_skm5p_c	0.2905	kJ/mol		C03175
standard chemical potential		M_skm_c	-2.472	kJ/mol		C00493
standard chemical potential		M_so3_c	-1.197	kJ/mol		C11481
standard chemical potential		M_so4_c	4.309	kJ/mol		C00059
standard chemical potential		M_so4_e	3.111	kJ/mol		C00059
standard chemical potential		M_succ_c	3.848	kJ/mol		C00042
standard chemical potential		M_succ_e	2.597	kJ/mol		C00042
standard chemical potential		M_succ_m	3.761	kJ/mol		C00042
standard chemical potential		M_succoa_m	0.7954	kJ/mol		C00091
standard chemical potential		M_thf_c	3.648	kJ/mol		C00101
standard chemical potential		M_thr_L_c	0.5456	kJ/mol		C00188
standard chemical potential		M_thr_L_m	0.5534	kJ/mol		C00188
standard chemical potential		M_tre6p_c	5.089	kJ/mol		C00689
standard chemical potential		M_tre_c	4.176	kJ/mol		C01083
standard chemical potential		M_tre_e	2.748	kJ/mol		C01083
standard chemical potential		M_triglyc_SC_c	-12.83	kJ/mol		C00422
standard chemical potential		M_trp_L_c	-13.33	kJ/mol		C00078
standard chemical potential		M_tyr_L_c	0.5429	kJ/mol		C00082
standard chemical potential		M_udp_c	8.873	kJ/mol		C00015
standard chemical potential		M_udpg_c	9.381	kJ/mol		C00029
standard chemical potential		M_ump_c	6.249	kJ/mol		C00105
standard chemical potential		M_utp_c	7.508	kJ/mol		C00075
standard chemical potential		M_val_L_c	3.249	kJ/mol		C00183
standard chemical potential		M_xu5p_D_c	10.27	kJ/mol		C00231
standard chemical potential		M_zymst_c	-10.64	kJ/mol		C05437
concentration		M_10fthf_c	0.1	mM		C00234
concentration		M_13BDglcn_c	0.1	mM		C00965
concentration		M_13dpg_c	0.1	mM		C00236
concentration		M_1pyr5c_c	0.1	mM		C03912
concentration		M_23dhmb_m	0.1	mM		C04272
concentration		M_23dhmp_m	0.1	mM		C06007
