!!SBtab TableID='ParameterData' TableType='Quantity'										
!QuantityType	!Compound	!Reaction	!Unit	!Median	!Mean	!Std	!Lower	!Upper	!Compound:Identifiers:kegg.compound	!Reaction:Identifiers:kegg.reaction
Michaelis constant	M_h_c	R_TREt2	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_AASAD1	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_HSK	mM	NaN	NaN	NaN	1e-06	1000	C00080	R01771
Michaelis constant	M_h_c	R_GLCS2	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_MTHFR3	mM	NaN	NaN	NaN	1e-06	1000	C00080	R01224
Michaelis constant	M_h_c	R_aicarSYN	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_ARGSSr	mM	NaN	NaN	NaN	1e-06	1000	C00080	R01954
Michaelis constant	M_h_c	R_gmpSYN	mM	NaN	NaN	NaN	1e-06	1000	C00080	R01231
Michaelis constant	M_h_c	R_MTHFD	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_G3PD1ir	mM	NaN	NaN	NaN	1e-06	1000	C00080	R00842
Michaelis constant	M_h_c	R_ASNS1	mM	NaN	NaN	NaN	1e-06	1000	C00080	R00578
Michaelis constant	M_h_c	R_TRE6PS	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_MALS	mM	NaN	NaN	NaN	1e-06	1000	C00080	R00472
Michaelis constant	M_h_c	R_MDH	mM	NaN	NaN	NaN	1e-06	1000	C00080	R00342
Michaelis constant	M_h_c	R_PYK	mM	NaN	NaN	NaN	1e-06	1000	C00080	R00200
Michaelis constant	M_h_c	R_PIt2m	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_PPA	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_PIt2r	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_dcmpSYN	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_SACCD2	mM	NaN	NaN	NaN	1e-06	1000	C00080	R00715
Michaelis constant	M_h_c	R_GLNS	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_zymstSYN	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_PRATPP	mM	NaN	NaN	NaN	1e-06	1000	C00080	R04035
Michaelis constant	M_h_c	R_SULR	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_GALU	mM	NaN	NaN	NaN	1e-06	1000	C00080	R00289
Michaelis constant	M_h_c	R_AHSERL2	mM	NaN	NaN	NaN	1e-06	1000	C00080	R01287
Michaelis constant	M_h_e	R_SUCCt2r	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_e	R_ATPS	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_e	R_EX_h_e	mM	NaN	NaN	NaN	1e-06	1000	C00080	R00197
Michaelis constant	M_h_e	R_TREt2	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_e	R_PIt2r	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_m	R_PPAm	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_m	R_OAAt2m	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_m	R_CYOOm	mM	NaN	NaN	NaN	1e-06	1000	C00080	R00081
Michaelis constant	M_h_m	R_ATPS3m	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_m	R_NADHKm	mM	NaN	NaN	NaN	1e-06	1000	C00080	R00105
Michaelis constant	M_h_m	R_ACHBSm	mM	NaN	NaN	NaN	1e-06	1000	C00080	R08648
Michaelis constant	M_h_m	R_eleakm	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_m	R_GLUDym	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_m	R_OXAGm	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_m	R_HCO3Em	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_m	R_PYRt2m	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_m	R_CSm	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_m	R_GLUt2m	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_m	R_GLUSxm	mM	NaN	NaN	NaN	1e-06	1000	C00080	R00093
Michaelis constant	M_h_m	R_CYOR_u6m	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_m	R_ALCD2m	mM	NaN	NaN	NaN	1e-06	1000	C00080	R00754
Michaelis constant	M_h_m	R_h_exportm	mM	NaN	NaN	NaN	1e-06	1000	C00080	R00197
Michaelis constant	M_h_m	R_AGPRim	mM	NaN	NaN	NaN	1e-06	1000	C00080	R03443
Michaelis constant	M_h_m	R_NADKm	mM	NaN	NaN	NaN	1e-06	1000	C00080	R00104
Michaelis constant	M_h_m	R_HICITDm	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_m	R_ALDD2xm	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_m	R_ACLSm	mM	NaN	NaN	NaN	1e-06	1000	C00080	R00006
Michaelis constant	M_h_m	R_ACOAHm	mM	NaN	NaN	NaN	1e-06	1000	C00080	R00227
Michaelis constant	M_h_m	R_ALDD2ym	mM	NaN	NaN	NaN	1e-06	1000	C00080	R00711
Michaelis constant	M_h_m	R_KARA1im	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_m	R_MDHm	mM	NaN	NaN	NaN	1e-06	1000	C00080	R00342
Michaelis constant	M_h_m	R_PIt2m	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_m	R_NADH2_u6m	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_m	R_KARA2im	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_hcit_c	R_HCITS	mM	NaN	NaN	NaN	1e-06	1000	C01251	R00271
Michaelis constant	M_hcit_c	R_HCITtm	mM	NaN	NaN	NaN	1e-06	1000	C01251	
Michaelis constant	M_hcit_m	R_HCITtm	mM	NaN	NaN	NaN	1e-06	1000	C01251	
Michaelis constant	M_hcit_m	R_MCITDm	mM	NaN	NaN	NaN	1e-06	1000	C01251	R03444
Michaelis constant	M_hco3_c	R_PC	mM	5.47	5.5616743	1.0224985	1e-06	1000	C00288	R00344
Michaelis constant	M_hco3_c	R_HCO3E	mM	NaN	NaN	NaN	1e-06	1000	C00288	
Michaelis constant	M_hco3_c	R_CBPS	mM	3.446	3.5037531	0.64415536	1e-06	1000	C00288	R00575
Michaelis constant	M_hco3_m	R_HCO3Em	mM	NaN	NaN	NaN	1e-06	1000	C00288	
Michaelis constant	M_hcys_L_c	R_pcSYN	mM	NaN	NaN	NaN	1e-06	1000	C00155	
Michaelis constant	M_hcys_L_c	R_ergstSYN	mM	NaN	NaN	NaN	1e-06	1000	C00155	
Michaelis constant	M_hcys_L_c	R_CYSTS	mM	1.6666667	1.6945991	0.31154738	1e-06	1000	C00155	R01290
Michaelis constant	M_hcys_L_c	R_METS	mM	0.10472	0.10647505	0.019575145	1e-06	1000	C00155	R00946
Michaelis constant	M_hcys_L_c	R_AHSERL2	mM	4.17	4.239887	0.77949155	1e-06	1000	C00155	R01287
Michaelis constant	M_hcyt_c	R_CYOOm	mM	NaN	NaN	NaN	1e-06	1000	C00080	R00081
Michaelis constant	M_hcyt_c	R_ATPS3m	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_hcyt_c	R_CYOR_u6m	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_hicit_m	R_HICITDm	mM	NaN	NaN	NaN	1e-06	1000	C05662	
Michaelis constant	M_hicit_m	R_HACNHm	mM	NaN	NaN	NaN	1e-06	1000	C05662	R04371
Michaelis constant	M_his_L_c	R_biomass	mM	NaN	NaN	NaN	1e-06	1000	C00135	
Michaelis constant	M_his_L_c	R_HISTD	mM	NaN	NaN	NaN	1e-06	1000	C00135	R01158
Michaelis constant	M_hisp_c	R_HSTPT	mM	0.622	0.63242439	0.11626948	1e-06	1000	C01100	R03243
Michaelis constant	M_hisp_c	R_HISTP	mM	0.49375	0.50202499	0.092295911	1e-06	1000	C01100	R03013
Michaelis constant	M_histd_c	R_HISTD	mM	0.016616667	0.016895153	0.0031061274	1e-06	1000	C00860	R01158
Michaelis constant	M_histd_c	R_HISTP	mM	NaN	NaN	NaN	1e-06	1000	C00860	R03013
Michaelis constant	M_hom_L_c	R_HSERTA	mM	0.95266667	0.96863285	0.17808048	1e-06	1000	C00263	R01776
Michaelis constant	M_hom_L_c	R_HSDyi	mM	1.8743333	1.9057462	0.35036618	1e-06	1000	C00263	R01775
Michaelis constant	M_hom_L_c	R_HSK	mM	1.247	1.2678991	0.23309975	1e-06	1000	C00263	R01771
Michaelis constant	M_icit_c	R_ICL	mM	0.658468	0.66950357	0.12308639	1e-06	1000	C00311	R00479
Michaelis constant	M_icit_c	R_CITtcm	mM	NaN	NaN	NaN	1e-06	1000	C00311	
Michaelis constant	M_icit_c	R_ICDHxm	mM	0.64015	0.65087857	0.11966223	NaN	NaN	C00311	R00709
Michaelis constant	M_icit_c	R_ACONT	mM	0.53190909	0.5408236	0.09942893	1e-06	1000	C00311	R01324
Michaelis constant	M_icit_c	R_ICDHy	mM	0.020506667	0.020850347	0.003833279	1e-06	1000	C00311	R00267
Michaelis constant	M_icit_m	R_CITtcm	mM	NaN	NaN	NaN	1e-06	1000	C00311	
Michaelis constant	M_icit_m	R_ICDHxm	mM	NaN	NaN	NaN	1e-06	1000	C00311	R00709
Michaelis constant	M_icit_m	R_ACONTm	mM	NaN	NaN	NaN	1e-06	1000	C00311	R01324
Michaelis constant	M_icit_m	R_ICDHym	mM	NaN	NaN	NaN	1e-06	1000	C00311	R00267
Michaelis constant	M_ile_L_c	R_biomass	mM	NaN	NaN	NaN	1e-06	1000	C00407	
Michaelis constant	M_ile_L_c	R_ILETA	mM	3.1466667	3.1994031	0.58820145	1e-06	1000	C00407	R02199
Michaelis constant	M_imacp_c	R_IGPDH	mM	NaN	NaN	NaN	1e-06	1000	C01267	R03457
Michaelis constant	M_imacp_c	R_HSTPT	mM	NaN	NaN	NaN	1e-06	1000	C01267	R03243
Michaelis constant	M_leu_L_c	R_biomass	mM	NaN	NaN	NaN	1e-06	1000	C00123	
Michaelis constant	M_leu_L_c	R_LEUTA	mM	2.525	2.5673176	0.47199428	1e-06	1000	C00123	R01090
Michaelis constant	M_lys_L_c	R_biomass	mM	NaN	NaN	NaN	1e-06	1000	C00047	
Michaelis constant	M_lys_L_c	R_SACCD2	mM	3.388	3.4447811	0.63331351	1e-06	1000	C00047	R00715
Michaelis constant	M_mal_L_c	R_FUM	mM	2.7518889	2.7980091	0.51440626	1e-06	1000	C00149	R01082
Michaelis constant	M_mal_L_c	R_MALtm	mM	NaN	NaN	NaN	1e-06	1000	C00149	
Michaelis constant	M_mal_L_c	R_CITtam	mM	NaN	NaN	NaN	1e-06	1000	C00149	
Michaelis constant	M_mal_L_c	R_ME1m	mM	3.6038889	3.6642881	0.67366929	NaN	NaN	C00149	R00214
Michaelis constant	M_mal_L_c	R_MALS	mM	NaN	NaN	NaN	1e-06	1000	C00149	R00472
Michaelis constant	M_mal_L_c	R_MDH	mM	1.3999293	1.4233913	0.26168658	1e-06	1000	C00149	R00342
Michaelis constant	M_mal_L_m	R_MALtm	mM	NaN	NaN	NaN	1e-06	1000	C00149	
Michaelis constant	M_mal_L_m	R_FUMm	mM	NaN	NaN	NaN	1e-06	1000	C00149	R01082
Michaelis constant	M_mal_L_m	R_CITtam	mM	NaN	NaN	NaN	1e-06	1000	C00149	
Michaelis constant	M_mal_L_m	R_ME1m	mM	NaN	NaN	NaN	1e-06	1000	C00149	R00214
Michaelis constant	M_mal_L_m	R_MDHm	mM	NaN	NaN	NaN	1e-06	1000	C00149	R00342
Michaelis constant	M_mannan_c	R_biomass	mM	NaN	NaN	NaN	1e-06	1000	C00464	
Michaelis constant	M_mannan_c	R_mannanSYN	mM	NaN	NaN	NaN	1e-06	1000	C00464	
Michaelis constant	M_met_L_c	R_biomass	mM	NaN	NaN	NaN	1e-06	1000	C00073	
Michaelis constant	M_met_L_c	R_pcSYN	mM	NaN	NaN	NaN	1e-06	1000	C00073	
Michaelis constant	M_met_L_c	R_ergstSYN	mM	NaN	NaN	NaN	1e-06	1000	C00073	
Michaelis constant	M_met_L_c	R_METS	mM	NaN	NaN	NaN	1e-06	1000	C00073	R00946
Michaelis constant	M_methf_c	R_MTHFD	mM	NaN	NaN	NaN	1e-06	1000	C00445	
Michaelis constant	M_methf_c	R_MTHFC	mM	0.1263	0.12841672	0.02360906	1e-06	1000	C00445	R01655
Michaelis constant	M_mlthf_c	R_dtmpSYN	mM	NaN	NaN	NaN	1e-06	1000	C00143	
Michaelis constant	M_mlthf_c	R_GHMT2r	mM	NaN	NaN	NaN	1e-06	1000	C00143	R00945
Michaelis constant	M_mlthf_c	R_MTHFR3	mM	0.052044444	0.052916682	0.0097285862	1e-06	1000	C00143	R01224
Michaelis constant	M_mlthf_c	R_MTHFD	mM	NaN	NaN	NaN	1e-06	1000	C00143	
Michaelis constant	M_nad_c	R_ALDD2x	mM	NaN	NaN	NaN	1e-06	1000	C00003	
Michaelis constant	M_nad_c	R_GAPD	mM	0.045	0.045754176	0.0084117793	1e-06	1000	C00003	R01061
Michaelis constant	M_nad_c	R_IPMD	mM	0.25946231	0.26381076	0.048500881	1e-06	1000	C00003	R04426
Michaelis constant	M_nad_c	R_PGCD	mM	0.1284375	0.13059004	0.02400862	1e-06	1000	C00003	R01513
Michaelis constant	M_nad_c	R_FDH	mM	11.348717	11.538915	2.1213978	1e-06	1000	C00003	R00519
Michaelis constant	M_nad_c	R_NADK	mM	0.851875	0.86615197	0.15923965	1e-06	1000	C00003	R00104
Michaelis constant	M_nad_c	R_PDHm	mM	0.042	0.042703898	0.007850994	NaN	NaN	C00003	R00209
Michaelis constant	M_nad_c	R_ETOHtm	mM	0.5	0.50837973	0.093464214	NaN	NaN	C00003	R00754
Michaelis constant	M_nad_c	R_HISTD	mM	0.2129	0.21646809	0.039797062	1e-06	1000	C00003	R01158
Michaelis constant	M_nad_c	R_ALCD2x	mM	NaN	NaN	NaN	1e-06	1000	C00003	R00754
Michaelis constant	M_nad_c	R_GLUDxi	mM	NaN	NaN	NaN	1e-06	1000	C00003	
Michaelis constant	M_nad_c	R_ICDHxm	mM	0.48258571	0.49067359	0.090208989	NaN	NaN	C00003	R00709
Michaelis constant	M_nad_c	R_ME1m	mM	0.28625	0.2910474	0.053508263	NaN	NaN	C00003	R00214
Michaelis constant	M_nad_c	R_NADH2_u6cm	mM	NaN	NaN	NaN	1e-06	1000	C00003	
Michaelis constant	M_nad_c	R_gmpSYN	mM	NaN	NaN	NaN	1e-06	1000	C00003	R01231
Michaelis constant	M_nad_c	R_G3PD1ir	mM	19.986856	20.321825	3.7361116	1e-06	1000	C00003	R00842
Michaelis constant	M_nad_c	R_MDH	mM	0.22355526	0.22730193	0.041788834	1e-06	1000	C00003	R00342
Michaelis constant	M_nad_c	R_SACCD2	mM	0.5	0.50837973	0.093464214	1e-06	1000	C00003	R00715
Michaelis constant	M_nad_c	R_zymstSYN	mM	NaN	NaN	NaN	1e-06	1000	C00003	
Michaelis constant	M_nad_m	R_PDHm	mM	NaN	NaN	NaN	1e-06	1000	C00003	R00209
Michaelis constant	M_nad_m	R_GLUSxm	mM	NaN	NaN	NaN	1e-06	1000	C00003	R00093
Michaelis constant	M_nad_m	R_ICDHxm	mM	NaN	NaN	NaN	1e-06	1000	C00003	R00709
Michaelis constant	M_nad_m	R_ALCD2m	mM	NaN	NaN	NaN	1e-06	1000	C00003	R00754
Michaelis constant	M_nad_m	R_NADKm	mM	NaN	NaN	NaN	1e-06	1000	C00003	R00104
Michaelis constant	M_nad_m	R_HICITDm	mM	NaN	NaN	NaN	1e-06	1000	C00003	
Michaelis constant	M_nad_m	R_ME1m	mM	NaN	NaN	NaN	1e-06	1000	C00003	R00214
Michaelis constant	M_nad_m	R_ALDD2xm	mM	NaN	NaN	NaN	1e-06	1000	C00003	
Michaelis constant	M_nad_m	R_AKGDam	mM	NaN	NaN	NaN	1e-06	1000	C00003	R01197
Michaelis constant	M_nad_m	R_MDHm	mM	NaN	NaN	NaN	1e-06	1000	C00003	R00342
Michaelis constant	M_nad_m	R_NADH2_u6m	mM	NaN	NaN	NaN	1e-06	1000	C00003	
Michaelis constant	M_nadh_c	R_ALDD2x	mM	NaN	NaN	NaN	1e-06	1000	C00004	
Michaelis constant	M_nadh_c	R_GAPD	mM	0.045	0.045754176	0.0084117793	1e-06	1000	C00004	R01061
Michaelis constant	M_nadh_c	R_IPMD	mM	NaN	NaN	NaN	1e-06	1000	C00004	R04426
Michaelis constant	M_nadh_c	R_PGCD	mM	1.3520889	1.3747492	0.25274385	1e-06	1000	C00004	R01513
Michaelis constant	M_nadh_c	R_FDH	mM	NaN	NaN	NaN	1e-06	1000	C00004	R00519
Michaelis constant	M_nadh_c	R_ETOHtm	mM	0.027	0.027452506	0.0050470676	NaN	NaN	C00004	R00754
Michaelis constant	M_nadh_c	R_NADHKm	mM	0.5048	0.51326018	0.094361471	NaN	NaN	C00004	R00105
Michaelis constant	M_nadh_c	R_HISTD	mM	NaN	NaN	NaN	1e-06	1000	C00004	R01158
Michaelis constant	M_nadh_c	R_ALCD2x	mM	NaN	NaN	NaN	1e-06	1000	C00004	R00754
Michaelis constant	M_nadh_c	R_GLUDxi	mM	NaN	NaN	NaN	1e-06	1000	C00004	
Michaelis constant	M_nadh_c	R_GLUSxm	mM	0.014318462	0.014558431	0.0026765275	NaN	NaN	C00004	R00093
Michaelis constant	M_nadh_c	R_NADHK	mM	NaN	NaN	NaN	1e-06	1000	C00004	R00105
Michaelis constant	M_nadh_c	R_ME1m	mM	0.0725	0.073715061	0.013552311	NaN	NaN	C00004	R00214
Michaelis constant	M_nadh_c	R_NADH2_u6cm	mM	NaN	NaN	NaN	1e-06	1000	C00004	
Michaelis constant	M_nadh_c	R_gmpSYN	mM	NaN	NaN	NaN	1e-06	1000	C00004	R01231
Michaelis constant	M_nadh_c	R_G3PD1ir	mM	2.3321543	2.3712399	0.43594593	1e-06	1000	C00004	R00842
Michaelis constant	M_nadh_c	R_MDH	mM	0.048077551	0.048883305	0.008987061	1e-06	1000	C00004	R00342
Michaelis constant	M_nadh_c	R_SACCD2	mM	0.1918	0.19501447	0.035852873	1e-06	1000	C00004	R00715
Michaelis constant	M_nadh_c	R_zymstSYN	mM	NaN	NaN	NaN	1e-06	1000	C00004	
Michaelis constant	M_nadh_m	R_PDHm	mM	NaN	NaN	NaN	1e-06	1000	C00004	R00209
Michaelis constant	M_nadh_m	R_NADHKm	mM	NaN	NaN	NaN	1e-06	1000	C00004	R00105
Michaelis constant	M_nadh_m	R_GLUSxm	mM	NaN	NaN	NaN	1e-06	1000	C00004	R00093
Michaelis constant	M_nadh_m	R_ICDHxm	mM	NaN	NaN	NaN	1e-06	1000	C00004	R00709
Michaelis constant	M_nadh_m	R_ALCD2m	mM	NaN	NaN	NaN	1e-06	1000	C00004	R00754
Michaelis constant	M_nadh_m	R_HICITDm	mM	NaN	NaN	NaN	1e-06	1000	C00004	
Michaelis constant	M_nadh_m	R_ME1m	mM	NaN	NaN	NaN	1e-06	1000	C00004	R00214
Michaelis constant	M_nadh_m	R_ALDD2xm	mM	NaN	NaN	NaN	1e-06	1000	C00004	
Michaelis constant	M_nadh_m	R_AKGDam	mM	NaN	NaN	NaN	1e-06	1000	C00004	R01197
Michaelis constant	M_nadh_m	R_MDHm	mM	NaN	NaN	NaN	1e-06	1000	C00004	R00342
Michaelis constant	M_nadh_m	R_NADH2_u6m	mM	NaN	NaN	NaN	1e-06	1000	C00004	
Michaelis constant	M_nadp_c	R_dtmpSYN	mM	NaN	NaN	NaN	1e-06	1000	C00006	
Michaelis constant	M_nadp_c	R_ALDD2y	mM	0.043125	0.043847752	0.0080612885	1e-06	1000	C00006	R00711
Michaelis constant	M_nadp_c	R_ASADi	mM	0.19266667	0.19589566	0.036014877	1e-06	1000	C00006	R02291
Michaelis constant	M_nadp_c	R_G6PDH2	mM	NaN	NaN	NaN	1e-06	1000	C00006	
Michaelis constant	M_nadp_c	R_HSDyi	mM	0.13966667	0.14200741	0.02610767	1e-06	1000	C00006	R01775
Michaelis constant	M_nadp_c	R_NADK	mM	NaN	NaN	NaN	1e-06	1000	C00006	R00104
Michaelis constant	M_nadp_c	R_P5CR	mM	NaN	NaN	NaN	1e-06	1000	C00006	
Michaelis constant	M_nadp_c	R_dgmpSYN	mM	NaN	NaN	NaN	1e-06	1000	C00006	
Michaelis constant	M_nadp_c	R_eleak	mM	NaN	NaN	NaN	1e-06	1000	C00006	
Michaelis constant	M_nadp_c	R_SACCD1	mM	0.195	0.1982681	0.036451043	1e-06	1000	C00006	R02315
Michaelis constant	M_nadp_c	R_PAPSR	mM	NaN	NaN	NaN	1e-06	1000	C00006	
Michaelis constant	M_nadp_c	R_SHK3D	mM	0.11507059	0.11699911	0.021509964	1e-06	1000	C00006	R02413
Michaelis constant	M_nadp_c	R_triglycSYN	mM	NaN	NaN	NaN	1e-06	1000	C00006	
Michaelis constant	M_nadp_c	R_GLUDy	mM	NaN	NaN	NaN	1e-06	1000	C00006	
Michaelis constant	M_nadp_c	R_PPND2	mM	0.031333333	0.031858463	0.0058570907	1e-06	1000	C00006	R01730
Michaelis constant	M_nadp_c	R_ALCD2y	mM	NaN	NaN	NaN	1e-06	1000	C00006	R00711
Michaelis constant	M_nadp_c	R_paSYN	mM	NaN	NaN	NaN	1e-06	1000	C00006	
Michaelis constant	M_nadp_c	R_G5SD	mM	0.1825	0.1855586	0.034114438	1e-06	1000	C00006	R03313
Michaelis constant	M_nadp_c	R_AGPRim	mM	0.17	0.17284911	0.031777833	NaN	NaN	C00006	R03443
Michaelis constant	M_nadp_c	R_dampSYN	mM	NaN	NaN	NaN	1e-06	1000	C00006	
Michaelis constant	M_nadp_c	R_ergstSYN	mM	NaN	NaN	NaN	1e-06	1000	C00006	
Michaelis constant	M_nadp_c	R_ICDHy	mM	0.029568471	0.030064022	0.0055271877	1e-06	1000	C00006	R00267
Michaelis constant	M_nadp_c	R_AASAD1	mM	NaN	NaN	NaN	1e-06	1000	C00006	
Michaelis constant	M_nadp_c	R_MTHFR3	mM	NaN	NaN	NaN	1e-06	1000	C00006	R01224
Michaelis constant	M_nadp_c	R_MTHFD	mM	NaN	NaN	NaN	1e-06	1000	C00006	
Michaelis constant	M_nadp_c	R_dcmpSYN	mM	NaN	NaN	NaN	1e-06	1000	C00006	
Michaelis constant	M_nadp_c	R_zymstSYN	mM	NaN	NaN	NaN	1e-06	1000	C00006	
Michaelis constant	M_nadp_c	R_GND	mM	0.049218148	0.050043018	0.0092002711	1e-06	1000	C00006	R01528
Michaelis constant	M_nadp_c	R_SULR	mM	NaN	NaN	NaN	1e-06	1000	C00006	
Michaelis constant	M_nadp_m	R_eleakm	mM	NaN	NaN	NaN	1e-06	1000	C00006	
Michaelis constant	M_nadp_m	R_GLUDym	mM	NaN	NaN	NaN	1e-06	1000	C00006	
Michaelis constant	M_nadp_m	R_AGPRim	mM	NaN	NaN	NaN	1e-06	1000	C00006	R03443
Michaelis constant	M_nadp_m	R_NADKm	mM	NaN	NaN	NaN	1e-06	1000	C00006	R00104
Michaelis constant	M_nadp_m	R_ALDD2ym	mM	NaN	NaN	NaN	1e-06	1000	C00006	R00711
Michaelis constant	M_nadp_m	R_KARA1im	mM	NaN	NaN	NaN	1e-06	1000	C00006	
Michaelis constant	M_nadp_m	R_KARA2im	mM	NaN	NaN	NaN	1e-06	1000	C00006	
Michaelis constant	M_nadp_m	R_ICDHym	mM	NaN	NaN	NaN	1e-06	1000	C00006	R00267
Michaelis constant	M_nadph_c	R_dtmpSYN	mM	NaN	NaN	NaN	1e-06	1000	C00005	
Michaelis constant	M_nadph_c	R_ALDD2y	mM	NaN	NaN	NaN	1e-06	1000	C00005	R00711
Michaelis constant	M_nadph_c	R_ASADi	mM	0.875225	0.8898933	0.16360443	1e-06	1000	C00005	R02291
Michaelis constant	M_nadph_c	R_G6PDH2	mM	NaN	NaN	NaN	1e-06	1000	C00005	
Michaelis constant	M_nadph_c	R_HSDyi	mM	0.0448	0.045550824	0.0083743936	1e-06	1000	C00005	R01775
Michaelis constant	M_nadph_c	R_P5CR	mM	NaN	NaN	NaN	1e-06	1000	C00005	
Michaelis constant	M_nadph_c	R_dgmpSYN	mM	NaN	NaN	NaN	1e-06	1000	C00005	
Michaelis constant	M_nadph_c	R_eleak	mM	NaN	NaN	NaN	1e-06	1000	C00005	
Michaelis constant	M_nadph_c	R_SACCD1	mM	NaN	NaN	NaN	1e-06	1000	C00005	R02315
Michaelis constant	M_nadph_c	R_PAPSR	mM	NaN	NaN	NaN	1e-06	1000	C00005	
Michaelis constant	M_nadph_c	R_SHK3D	mM	0.018666667	0.01897951	0.0034893307	1e-06	1000	C00005	R02413
Michaelis constant	M_nadph_c	R_triglycSYN	mM	NaN	NaN	NaN	1e-06	1000	C00005	
Michaelis constant	M_nadph_c	R_GLUDy	mM	NaN	NaN	NaN	1e-06	1000	C00005	
Michaelis constant	M_nadph_c	R_PPND2	mM	NaN	NaN	NaN	1e-06	1000	C00005	R01730
Michaelis constant	M_nadph_c	R_ALCD2y	mM	NaN	NaN	NaN	1e-06	1000	C00005	R00711
Michaelis constant	M_nadph_c	R_paSYN	mM	NaN	NaN	NaN	1e-06	1000	C00005	
Michaelis constant	M_nadph_c	R_G5SD	mM	NaN	NaN	NaN	1e-06	1000	C00005	R03313
Michaelis constant	M_nadph_c	R_NADHK	mM	NaN	NaN	NaN	1e-06	1000	C00005	R00105
Michaelis constant	M_nadph_c	R_dampSYN	mM	NaN	NaN	NaN	1e-06	1000	C00005	
Michaelis constant	M_nadph_c	R_ergstSYN	mM	NaN	NaN	NaN	1e-06	1000	C00005	
Michaelis constant	M_nadph_c	R_ICDHy	mM	0.02044	0.020782563	0.0038208171	1e-06	1000	C00005	R00267
Michaelis constant	M_nadph_c	R_AASAD1	mM	NaN	NaN	NaN	1e-06	1000	C00005	
Michaelis constant	M_nadph_c	R_MTHFR3	mM	0.024166667	0.024571687	0.004517437	1e-06	1000	C00005	R01224
Michaelis constant	M_nadph_c	R_MTHFD	mM	NaN	NaN	NaN	1e-06	1000	C00005	
Michaelis constant	M_nadph_c	R_dcmpSYN	mM	NaN	NaN	NaN	1e-06	1000	C00005	
Michaelis constant	M_nadph_c	R_zymstSYN	mM	NaN	NaN	NaN	1e-06	1000	C00005	
Michaelis constant	M_nadph_c	R_GND	mM	0.00111	0.001128603	0.00020749056	1e-06	1000	C00005	R01528
Michaelis constant	M_nadph_c	R_SULR	mM	NaN	NaN	NaN	1e-06	1000	C00005	
Michaelis constant	M_nadph_m	R_NADHKm	mM	NaN	NaN	NaN	1e-06	1000	C00005	R00105
Michaelis constant	M_nadph_m	R_eleakm	mM	NaN	NaN	NaN	1e-06	1000	C00005	
Michaelis constant	M_nadph_m	R_GLUDym	mM	NaN	NaN	NaN	1e-06	1000	C00005	
